Scientific name,Common name,"IUCN Red List(2018)Category","IUCN RedList (2019)Category","Reason forchange","Red Listversion"
Zoogoneticus tequila,Tequila Splitfin,CR,EN,N,2019‐2
"",,,,,
"LAMPREYS, etc.",,,,,
Tetrapleurodon spadiceus,Mexican Lamprey,CR,CR(PE),N,2019‐2
"",,,,,
SHARKS & RAYS,,,,,
Acroteriobatus leucospilus,Greyspot Guitarfish,DD,EN,N,2019‐3
Alopias pelagicus,Pelagic Thresher,VU,EN,N,2019‐3
Bathyraja smithii,Softnose Skate,DD,LC,N,2019‐2
Bathyraja tunae,Cristina's Skate,DD,LC,N,2019‐2
Bythaelurus hispidus,Bristly Catshark,DD,NT,N,2019‐3
Carcharhinus dussumieri,Whitecheek Shark,NT,EN,N,2019‐1
Carcharhinus galapagensis,Galapagos Shark,NT,LC,N,2019‐3
Carcharhinus longimanus,Oceanic Whitetip Shark,VU,CR,N,2019‐3
Carcharhinus obscurus,Dusky Shark,VU,EN,N,2019‐3
Centrophorus seychellorum,Seychelles Gulper Shark,DD,LC,N,2019‐2
Cephaloscyllium albipinnum,Whitefin Swellshark,NT,CR,N,2019‐1
Cetorhinus maximus,Basking Shark,VU,EN,N,2019‐3
Chlamydoselachus africana,Southern African Frilled Shark,DD,LC,N,2019‐2
Cruriraja parcomaculata,Triangular Legskate,DD,LC,N,2019‐3
Dipturus springeri,Roughbelly Skate,DD,LC,N,2019‐3
Electrolux addisoni,Ornate Sleeper Ray,CR,LC,N,2019‐3
Euprotomicroides zantedeschia,Taillight Shark,DD,LC,N,2019‐2
Glaucostegus cemiculus,Blackchin Guitarfish,EN,CR,N,2019‐2
Glaucostegus granulatus,Sharpnose Guitarfish,VU,CR,N,2019‐2
Glaucostegus halavi,Halavi Guitarfish,VU,CR,N,2019‐2
Glaucostegus obtusus,Widenose Guitarfish,VU,CR,N,2019‐2
Glaucostegus thouin,Clubnose Guitarfish,VU,CR,N,2019‐2
Glaucostegus typus,Giant Guitarfish,VU,CR,N,2019‐2
Gymnura natalensis,Diamond Ray,DD,LC,N,2019‐3
Halaelurus lineatus,Lined Catshark,DD,LC,N,2019‐3
Haploblepharus kistnasamyi,Natal Shyshark,CR,VU,N,2019‐3
Holohalaelurus melanostigma,Crying Izak Catshark,DD,LC,N,2019‐3
Indobatis ori,Black Legskate,DD,LC,N,2019‐3
Isurus oxyrinchus,Shortfin Mako,VU,EN,N,2019‐1
Isurus paucus,Longfin Mako,VU,EN,N,2019‐1
Mobula hypostoma,Atlantic Devilray,DD,EN,N,2019‐3
Mobula munkiana,Pygmy Devilray,NT,VU,N,2019‐3
Mobula tarapacana,Sicklefin Devilray,VU,EN,N,2019‐3
Mobula thurstoni,Bentfin Devilray,NT,EN,N,2019‐3
Mustelus mosis,Arabian Smoothhound,DD,NT,N,2019‐3
Narcine bancroftii,Caribbean Numbfish,CR,LC,N,2019‐2
Narke capensis,Cape Sleeper Ray,DD,LC,N,2019‐3
Neoraja stehmanni,South African Dwarf Skate,DD,LC,N,2019‐3
Odontaspis noronhai,Bigeye Sand Tiger,DD,LC,N,2019‐1
Okamejei heemstrai,Narrow Skate,DD,LC,N,2019‐3
Pseudocarcharias kamoharai,Crocodile Shark,NT,LC,N,2019‐1
Pseudoginglymostoma brevicaudatum,Shorttail Nurse Shark,VU,CR,G,2019‐3
Rajella caudaspinosa,Munchkin Skate,NT,LC,N,2019‐3
Rhina ancylostoma,Bowmouth Guitarfish,VU,CR,N,2019‐2
Rhinobatos nudidorsalis,Bareback Guitarfish,NT,DD,N,2019‐3
Rhynchobatus australiae,Bottlenose Wedgefish,VU,CR,N,2019‐2
Rhynchobatus cooki,Clown Wedgefish,VU,CR,N,2019‐2
Rhynchobatus djiddensis,Whitespotted Wedgefish,VU,CR,N,2019‐2
Rhynchobatus laevis,Smoothnose Wedgefish,VU,CR,N,2019‐2
Rhynchobatus luebberti,African Wedgefish,EN,CR,N,2019‐2
Rhynchobatus springeri,Broadnose Wedgefish,VU,CR,N,2019‐2
Sphyrna lewini,Scalloped Hammerhead,EN,CR,N,2019‐3
Sphyrna mokarran,Great Hammerhead,EN,CR,N,2019‐3
Squalus albifrons,Eastern Highfin Spurdog,DD,LC,N,2019‐1
Squalus chloroculus,Greeneye Spurdog,NT,EN,N,2019‐1
Squalus crassispinus,Fatspine Spurdog,DD,LC,N,2019‐1
Squalus lalannei,Seychelles Spurdog,DD,LC,N,2019‐3
Squalus nasutus,Western Longnose Spurdog,DD,NT,N,2019‐1
Squalus notocaudatus,Bartail Spurdog,DD,LC,N,2019‐1
Squatina africana,African Angelshark,DD,NT,N,2019‐1
Squatina argentina,Argentine Angelshark,EN,CR,N,2019‐1
Squatina dumeril,Atlantic Angelshark,DD,LC,N,2019‐1
Squatina occulta,Hidden Angelshark,EN,CR,N,2019‐1
Trygonoptera galba,Yellow Shovelnose Stingaree,DD,LC,N,2019‐1
Trygonoptera imitata,Eastern Shovelnose Stingaree,NT,LC,N,2019‐1
Trygonoptera testacea,Common Stingaree,LC,NT,N,2019‐1
"",,,,,
MOLLUSCS,,,,,
Cristaria plicata,,DD,LC,N,2019‐2
Drobacia banatica,,DD,LC,N,2019‐1
Harmandia somboriensis,,DD,LC,N,2019‐2
Hemicycla modesta,,CR(PE),CR,N,2019‐2
Hyriopsis bialata,,LC,EN,N,2019‐3
Hyriopsis desowitzi,,DD,NT,N,2019‐2
Hyriopsis myersiana,,DD,LC,N,2019‐2
Margaritifera dahurica,,DD,LC,N,2019‐2
Margaritifera middendorffi,,VU,LC,N,2019‐2
Modellnaia siamensis,,EN,CR,N,2019‐3
"",,,,,
"GRASSHOPPERS, LOCUSTS & CRICKETS",,,,,
Onconotus servillei,Southern Barbed‐wire Bush‐cricket,VU,LC,N,2019‐1
"",,,,,
FRESHWATER SHRIMPS,,,,,
Caridina glaubrechti,Red Orchid Bee Shrimp,EN,CR,N,2019‐1
Caridina lanceolata,,EN,CR,N,2019‐1
Caridina lingkonae,,EN,CR,N,2019‐1
Caridina loehae,Mini Blue Bee Shrimp,EN,CR,N,2019‐1
Caridina masapi,,EN,CR,N,2019‐1
Caridina parvula,,EN,CR,N,2019‐1
Caridina spinata,Yellow Goldflake,EN,CR,N,2019‐1
Caridina striata,Red Line Shrimp,EN,CR,N,2019‐1
Caridina tenuirostris,,EN,CR,N,2019‐1
Caridina woltereckae,Harlequin Shrimp Sulawesi,EN,CR,N,2019‐1
"",,,,,
HORSESHOE CRABS,,,,,
Tachypleus tridentatus,Tri‐spine Horseshoe Crab,DD,EN,N,2019‐1
"",,,,,
"BUTTERFLIES, MOTHS",,,,,
Hesperia dacotae,Dakota Skipper,VU,EN,G,2019‐2
Atrophaneura luchti,,VU,EN,N,2019‐3
Bhutanitis ludlowi,Ludlow's Bhutan Glory,VU,EN,N,2019‐3
Bhutanitis thaidina,Chinese Three‐tailed Swallowtail,LR/lc,NT,N,2019‐3
Pachliopta atropos,,VU,NT,N,2019‐3
Pachliopta schadenbergi,,VU,LC,N,2019‐3
"",,,,,
"DRAGONFLIES, DAMSELFLIES",,,,,
Aethiothemis modesta,Madagascar Flasher,EN,DD,N,2019‐2
Agriocnemis aderces,,DD,LC,N,2019‐3
Amphicnemis bicolor,,DD,EN,N,2019‐3
Amphicnemis martini,,LC,DD,N,2019‐3
Amphicnemis pandanicola,,DD,VU,N,2019‐3
Amphicnemis platystyla,,DD,NT,N,2019‐3
Amphithemis curvistyla,,DD,LC,N,2019‐2
Antipodophlebia asthenes,Terrestrial Evening Darner,NT,LC,N,2019‐2
Austrocordulia leonardi,Sydney Hawk,CR,VU,N,2019‐2
Austrogomphus angelorum,Murray River Hunter,DD,VU,N,2019‐2
Austrogomphus doddi,Northern River Hunter,DD,VU,N,2019‐2
Bironides superstes,,LC,DD,N,2019‐3
Bironides teuchestes,,VU,DD,N,2019‐3
Brachygonia ophelia,,DD,EN,N,2019‐2
Coeliccia borneensis,,DD,LC,N,2019‐2
Coeliccia erici,,DD,LC,N,2019‐2
Coeliccia flavostriata,,VU,LC,N,2019‐2
Coeliccia macrostigma,,DD,EN,N,2019‐2
Coeliccia pyriformis,,DD,LC,N,2019‐2
Coeliccia svihleri,,DD,LC,N,2019‐2
Drepanosticta attala,,DD,LC,N,2019‐2
Drepanosticta conica,,DD,LC,N,2019‐3
Drepanosticta fontinalis,,NT,LC,N,2019‐2
Drepanosticta sharpi,,DD,LC,N,2019‐2
Dysphaea ethela,,DD,LC,N,2019‐2
Dysphaea lugens,,LC,DD,N,2019‐2
Enallagma maldivense,,CR,DD,N,2019‐3
Euphaea basalis,,VU,NT,N,2019‐2
Euphaea pahyapi,,VU,EN,N,2019‐2
Eurysticta coolawanyah,Pilbara Pin,NT,VU,N,2019‐2
Heliogomphus kelantanensis,,NT,VU,N,2019‐3
Hemicordulia koomina,Pilbara Emerald,NT,VU,N,2019‐2
Hemigomphus magela,Kakadu Vicetail,VU,NT,N,2019‐2
Hemiphlebia mirabilis,Ancient Greenling,EN,LC,N,2019‐2
Ictinogomphus acutus,,NT,VU,N,2019‐3
Indothemis carnatica,,NT,LC,N,2019‐2
Libellago stictica,,NT,LC,N,2019‐3
Linaeschna polli,,DD,VU,N,2019‐3
Macrogomphus decemlineatus,,DD,LC,N,2019‐3
Macrogomphus thoracicus,,DD,NT,N,2019‐3
Mecistogaster amalia,Amalia Helicopter,DD,LC,N,2019‐3
Mortonagrion alcyone,,DD,LC,N,2019‐3
Mortonagrion appendiculatum,,DD,EN,N,2019‐2
Nososticta finisterrae,,DD,LC,N,2019‐3
Nososticta koolpinyah,Koolpinyah Threadtail,DD,VU,N,2019‐2
Nososticta nigrifrons,,DD,LC,N,2019‐3
Nososticta plagioxantha,,VU,LC,N,2019‐3
Paragomphus sinaiticus,Sinai Hooktail,NT,LC,N,2019‐3
Pericnemis triangularis,,VU,EN,N,2019‐3
Petalura pulcherrima,Beautiful Petaltail,EN,VU,N,2019‐2
Podolestes coomansi,,DD,VU,N,2019‐2
Prodasineura abbreviata,,DD,EN,N,2019‐3
Protosticta rufostigma,,LC,DD,N,2019‐2
Protosticta satoi,,DD,VU,N,2019‐2
Protosticta versicolor,,DD,LC,N,2019‐2
Pseudagrion coomansi,,DD,LC,N,2019‐3
Pseudagrionoptera diotima,,DD,EN,N,2019‐3
Sympetrum dilatatum,St. Helena Darter,DD,CR,N,2019‐2
Vestalis anacolosa,,NT,LC,N,2019‐3
Vestalis luctuosa,,NT,LC,N,2019‐3
Wahnesia kirbyi,,DD,LC,N,2019‐3
"",,,,,
PLANTS,,,,,
Abarema racemiflora,,VU,LC,N,2019‐3
Acacia crassicarpa,Northern Wattle,VU,LC,N,2019‐3
Actinodaphne fragilis,,VU,EN,N,2019‐3
Actinodaphne glabra,,NT,LC,N,2019‐3
Adansonia perrieri,,EN,CR,N,2019‐3
Adansonia rubrostipa,,LR/nt,LC,N,2019‐3
Adansonia za,,LR/nt,LC,N,2019‐3
Aegiphila ferruginea,,NT,LC,N,2019‐1
Alangium circulare,,VU,CR,N,2019‐3
Alluaudia procera,Arbre Pieuvre,LR/nt,LC,N,2019‐2
Alpinia velutina,,DD,EN,N,2019‐3
Alsodeiopsis schumannii,,VU,LC,N,2019‐3
Anaxagorea phaeocarpa,,EN,LC,N,2019‐3
Angraecum setipes,,EN,VU,N,2019‐1
Anisophyllea globosa,,VU,CR,G,2019‐2
Anisophyllea impressinervia,,VU,CR,G,2019‐2
Anisoptera grossivenia,Krabak,EN,LC,N,2019‐3
Anisoptera reticulata,,CR,EN,N,2019‐3
Asteropeia amblyocarpa,,CR,LC,N,2019‐2
Asteropeia densiflora,,NT,VU,G,2019‐3
Asteropeia labatii,,EN,VU,N,2019‐2
Asteropeia matrambody,,EN,VU,N,2019‐3
Asteropeia rhopaloides,,EN,LC,N,2019‐2
Austrobuxus montis‐do,,LR/cd,VU,N,2019‐3
Baloghia pininsularis,,EN,CR,N,2019‐3
Baphia semseiana,,VU,EN,N,2019‐3
Baphia speciosa,,NT,EN,N,2019‐2
Beilschmiedia giorgii,,VU,CR,N,2019‐3
Beilschmiedia kweo,,VU,LC,N,2019‐3
Beilschmiedia lumutensis,,LR/lc,VU,G,2019‐3
Beilschmiedia membranacea,,VU,EN,G,2019‐3
Beilschmiedia penangiana,,CR,VU,N,2019‐3
Beilschmiedia ugandensis,,VU,LC,N,2019‐3
Bulbophyllum multiflorum,,LC,VU,G,2019‐1
Cassipourea fanshawei,,VU,CR,N,2019‐2
Centrolobium yavizanum,Amarillo Guayaquil,VU,DD,N,2019‐1
Ceratopetalum succirubrum,,VU,LC,N,2019‐2
Cerberiopsis neriifolia,,EN,VU,N,2019‐3
Cheilolejeunea cedercreutzii,,LR/lc,EN,N,2019‐2
Cleidion lochmios,,VU,EN,N,2019‐3
Cleidion veillonii,,VU,EN,N,2019‐3
Cleistopholis staudtii,,VU,LC,N,2019‐3
Clusia pseudomangle,,VU,LC,N,2019‐1
Cocconerion minus,,VU,LC,N,2019‐3
Cola clavata,Club‐fruited Cola,DD,EN,N,2019‐1
Cola lorougnonis,,EN,CR,N,2019‐2
Cola nigerica,,CR,VU,N,2019‐1
Cola praeacuta,,CR,EN,N,2019‐1
Cola usambarensis,,DD,CR,N,2019‐1
Commiphora mafaidoha,,LR/nt,EN,G,2019‐2
Cordia mandimbana,,VU,DD,N,2019‐2
Cotylelobium melanoxylon,,EN,LC,N,2019‐1
Crossothamnus gentryi,,EN,VU,N,2019‐1
Cryptocarya bitriplinervia,,EN,DD,N,2019‐3
Cryptocarya bracteolata,,LR/lc,VU,N,2019‐3
Cryptocarya wrayi,,LR/lc,VU,N,2019‐3
Cupania mollis,Cola de Pavo de Tierra Fría,LR/cd,LC,N,2019‐2
Cupaniopsis glabra,,EN,CR,N,2019‐3
Cupaniopsis tontoutensis,,EN,DD,N,2019‐3
Curcuma vitellina,,CR,EN,N,2019‐3
Cuviera tomentosa,,VU,EN,N,2019‐3
Cymbopetalum torulosum,,VU,LC,N,2019‐3
Dalbergia acariiantha,,VU,EN,N,2019‐3
Dalbergia davidii,,EN,CR,G,2019‐2
Dalbergia emirnensis,,LR/nt,VU,G,2019‐2
Dalbergia glaucocarpa,,EN,VU,N,2019‐2
Dalbergia glomerata,Granadillo,VU,CR,G,2019‐3
Dalbergia greveana,,LR/nt,VU,G,2019‐2
Dalbergia humbertii,,EN,VU,N,2019‐2
Dalbergia mollis,Rosewood,LR/nt,VU,G,2019‐2
Dalbergia peltieri,,LC,VU,G,2019‐2
Dalbergia pervillei,,LR/nt,VU,G,2019‐2
Damburneya salicina,,LR/nt,LC,N,2019‐3
Dasylepis integra,,VU,LC,N,2019‐3
Dehaasia lancifolia,,LR/cd,LC,N,2019‐3
Dendrophorbium balsapampae,,VU,EN,N,2019‐1
Digitaria patagiata,,DD,VU,N,2019‐3
Diospyros cherrieri,,VU,EN,N,2019‐3
Diospyros crassiflora,Ebony,EN,VU,N,2019‐1
Diospyros impolita,,VU,EN,N,2019‐3
Diospyros macrocarpa,,LR/cd,LC,N,2019‐3
Diospyros margaretae,,VU,EN,N,2019‐3
Diospyros perplexa,,VU,DD,N,2019‐3
Diospyros trisulca,,VU,LC,N,2019‐3
Dipterocarpus applanatus,,CR,VU,N,2019‐3
Dipterocarpus costulatus,,CR,NT,N,2019‐2
Dipterocarpus fusiformis,,CR,EN,N,2019‐3
Dipterocarpus glabrigemmatus,,CR,EN,N,2019‐3
Dipterocarpus globosus,,CR,LC,N,2019‐3
Dipterocarpus perakensis,,CR,EN,N,2019‐2
Dipterocarpus rotundifolius,,CR,EN,N,2019‐2
Dipterocarpus tempehes,,CR,EN,N,2019‐3
Ditrichum cornubicum,Cornish Path‐moss,EN,CR,N,2019‐2
Dracaena umbraculifera,,EX,CR,N,2019‐3
Dryobalanops keithii,,CR,VU,N,2019‐3
Dryobalanops lanceolata,,EN,LC,N,2019‐3
Duguetia barteri,,VU,LC,N,2019‐3
Dupuya haraka,,VU,LC,N,2019‐2
Dupuya madagascariensis,,LR/nt,LC,N,2019‐2
Echinodium setigerum,,VU,EN,N,2019‐2
Elaeocarpus colnettianus,,VU,EN,N,2019‐3
Elaeocarpus moratii,,VU,EN,N,2019‐3
Endiandra wrayi,,LR/lc,NT,N,2019‐2
Erythrina perrieri,,CR,EN,N,2019‐2
Eucalyptus morrisbyi,Morrisby's Gum,EN,CR,G,2019‐3
Euphorbia bongolavensis,,VU,EN,G,2019‐2
Euphorbia bwambensis,,VU,LC,N,2019‐3
Euphorbia intisy,,LC,NT,N,2019‐2
Euphorbia kamponii,,EN,CR,N,2019‐2
Euphorbia ramofraga,,DD,CR,N,2019‐2
Fleurydora felicis,Fanye Garrinyi,VU,EN,G,2019‐2
Flueggea flexuosa,,VU,LC,N,2019‐1
Frullania polysticta,,LR/lc,VU,N,2019‐2
Gardenia transvenulosa,,VU,LC,N,2019‐3
Glyphaea tomentosa,,DD,LC,N,2019‐2
Gonystylus decipiens,,VU,CR,N,2019‐3
Gonystylus nobilis,,VU,EN,N,2019‐3
Gonystylus pendulus,,VU,CR,N,2019‐3
Greigia sodiroana,,NT,LC,N,2019‐3
Grewia transzambesica,,DD,LC,N,2019‐2
Guatteria atabapensis,Carguero de Hoja Negra,LR/nt,LC,N,2019‐2
Guatteria dura,,LR/nt,LC,N,2019‐2
Guatteria eriopoda,,VU,DD,N,2019‐2
Guatteria liesneri,Garapato,LR/nt,LC,N,2019‐2
Guatteria panamensis,,VU,LC,N,2019‐2
Guatteria pastazae,Palo yais,EN,LC,N,2019‐2
Guatteria ramiflora,Auca hicoja,VU,LC,N,2019‐2
Guatteria stenopetala,,VU,DD,N,2019‐2
Gymnosporia gurueensis,,LR/lc,EN,N,2019‐2
Haplorhus peruviana,Carza,DD,EN,N,2019‐2
Herbertus borealis,Northern Prongwort,LR/lc,VU,N,2019‐2
Hexalobus mossambicensis,,DD,VU,N,2019‐3
Hexalobus salicifolius,,EN,LC,N,2019‐3
Homalium betulifolium,,EN,NT,N,2019‐3
Homalium rubiginosum,,VU,EN,N,2019‐3
Hopea aequalis,,CR,EN,N,2019‐3
Hopea auriculata,,EN,CR,N,2019‐2
Hopea enicosanthoides,,CR,EN,N,2019‐2
Hopea fluvialis,,EN,NT,N,2019‐3
Hopea glaucescens,,CR,VU,N,2019‐2
Hopea johorensis,,CR,VU,N,2019‐2
Hopea longirostrata,,CR,EN,N,2019‐2
Hopea mesuoides,,EN,LC,N,2019‐3
Hopea ovoidea,,CR,DD,N,2019‐3
Hopea pentanervia,,CR,VU,N,2019‐3
Hopea polyalthioides,,CR,EN,N,2019‐2
Hopea pterygota,,VU,LC,N,2019‐3
Hopea pubescens,,CR,VU,N,2019‐2
Hopea sulcata,,CR,NT,N,2019‐2
Hopea tenuivervula,,CR,NT,N,2019‐3
Hopea wyattsmithii,,CR,NT,N,2019‐3
Huberantha stuhlmannii,,VU,NT,N,2019‐3
Humiriastrum melanocarpum,Chanú,EN,VU,N,2019‐3
Hymenostylium gracillimum,,LR/lc,EN,N,2019‐2
Ilex florifera,,VU,EN,N,2019‐2
Inga coragypsea,Gaumo Gallinazo,VU,EN,N,2019‐3
Inga hayesii,Guamo churimo,LR/nt,LC,N,2019‐3
Inga interfluminensis,,VU,EN,N,2019‐3
Inga macarenensis,,VU,NT,N,2019‐3
Inga mortoniana,Gauba‐Maria,EN,LC,N,2019‐3
Inga mucuna,Guavo,VU,LC,N,2019‐3
Inga pauciflora,Guabita De Río,VU,LC,N,2019‐3
Inga saffordiana,Safford Inga,VU,LC,N,2019‐3
Iochroma lehmannii,,VU,EN,N,2019‐1
Isolona cauliflora,,EN,VU,N,2019‐3
Isolona congolana,,LR/nt,LC,N,2019‐3
Isolona dewevrei,,VU,LC,N,2019‐3
Isolona heinsenii,,EN,VU,N,2019‐3
Isolona linearis,,VU,EN,G,2019‐3
Isolona pilosa,,NT,VU,N,2019‐3
Isolona pleurocarpa,,VU,EN,N,2019‐3
Isolona zenkeri,,VU,LC,N,2019‐3
Jatropha bullockii,,VU,EN,N,2019‐1
Jatropha chamelensis,Papelillo,VU,EN,G,2019‐1
Juglans californica,Southern California Black Walnut,VU,NT,N,2019‐2
Justicia pinensis,,EN,VU,N,2019‐3
Keetia koritschoneri,,VU,EN,N,2019‐3
Keetia purpurascens,,VU,EN,N,2019‐3
Knema minima,,VU,LC,N,2019‐3
Kokoona sabahana,,VU,CR,G,2019‐2
Kopsia tenuis,,VU,EN,N,2019‐2
Kraussia speciosa,,VU,LC,N,2019‐3
Lasianthus wallacei,,VU,EN,N,2019‐3
Lathyrus odoratus,Sweet Pea,NT,CR,N,2019‐2
Lathyrus rotundifolius,Round‐Leaf Vetchling,LC,NT,N,2019‐2
Leptolaena abrahamii,,EN,NT,N,2019‐2
Lettowianthus stellatus,,NT,LC,N,2019‐3
Lindera wrayi,,LR/lc,EN,N,2019‐3
Litsea claviflora,,VU,EN,N,2019‐3
Litsea curtisii,,LR/lc,EN,N,2019‐3
Litsea hirsutissima,,LR/cd,LC,N,2019‐2
Lonchocarpus phaseolifolius,,CR,LC,N,2019‐2
Lonchocarpus phlebophyllus,,EN,LC,N,2019‐2
Macleania loeseneriana,,VU,NT,N,2019‐3
Maclurodendron parviflorum,,VU,CR,N,2019‐3
Maclurodendron pubescens,,VU,LC,N,2019‐2
Marsupella profunda,,LR/lc,VU,N,2019‐2
Melicope subunifoliolata,,VU,LC,N,2019‐2
Millettia aurea,,EN,VU,N,2019‐2
Millettia bussei,,VU,LC,N,2019‐3
Millettia eriocarpa,,VU,EN,N,2019‐3
Millettia mossambicensis,,DD,LC,N,2019‐2
Millettia nathaliae,,EN,VU,N,2019‐2
Millettia orientalis,,EN,NT,N,2019‐3
Millettia sacleuxii,,VU,EN,G,2019‐3
Millettia schliebenii,,VU,EN,N,2019‐3
Millettia sericantha,,VU,DD,N,2019‐3
Monodora globiflora,,NT,LC,N,2019‐3
Monodora hastipetala,,CR,EN,N,2019‐3
Multidentia castaneae,,VU,EN,N,2019‐3
Multidentia sclerocarpa,,VU,EN,N,2019‐3
Myristica buchneriana,,VU,LC,N,2019‐2
Nectandra astyla,,VU,EN,N,2019‐3
Nectandra baccans,Berrylike Nectandra,LR/cd,VU,N,2019‐3
Nectandra brittonii,,VU,EN,N,2019‐3
Nectandra brochidodroma,,VU,CR,N,2019‐3
Nectandra citrifolia,,VU,EN,N,2019‐3
Nectandra cordata,,DD,CR,N,2019‐3
Nectandra filiflora,,VU,CR,N,2019‐3
Nectandra gracilis,,LR/nt,LC,N,2019‐3
Nectandra heterotricha,,VU,EN,N,2019‐3
Nectandra hirtella,,VU,EN,N,2019‐3
Nectandra japurensis,Moena Blanca,DD,VU,N,2019‐3
Nectandra olida,Guipro,VU,LC,N,2019‐3
Nectandra pseudocotea,,VU,EN,N,2019‐3
Nectandra yarinensis,,DD,EN,N,2019‐3
Neoharmsia madagascariensis,,VU,EN,G,2019‐2
Neolemonniera clitandrifolia,,EN,VU,N,2019‐2
Neolitsea kedahensis,,LR/cd,EN,G,2019‐2
Neostenanthera hamata,,VU,LC,N,2019‐3
Neostenanthera robsonii,,LR/nt,LC,N,2019‐3
Noronhia richardsiae,,VU,LC,N,2019‐2
Ochna angustata,,DD,NT,N,2019‐2
Ochna beirensis,,DD,EN,N,2019‐2
Ocotea gabonensis,,LR/nt,LC,N,2019‐3
Ophrypetalum odoratum,,VU,NT,N,2019‐3
Ormocarpopsis aspera,,LR/nt,LC,N,2019‐2
Ormocarpopsis calcicola,,EN,VU,N,2019‐2
Ormocarpopsis mandrarensis,,VU,EN,G,2019‐2
Ormocarpopsis tulearensis,,EN,VU,N,2019‐2
Ottelia exserta,,DD,LC,N,2019‐2
Palaquium grande,,VU,NT,N,2019‐1
Palaquium pauciflorum,,VU,EN,N,2019‐1
Palaquium petiolare,,LR/cd,NT,N,2019‐1
Palaquium regina‐montium,,LR/cd,VU,N,2019‐3
Palaquium thwaitesii,,VU,EN,N,2019‐1
Pandanus clandestinus,,LR/cd,EN,N,2019‐3
Parashorea macrophylla,White Seraya,CR,NT,N,2019‐3
Parashorea malaanonan,White Seraya,CR,LC,N,2019‐3
Phylloxylon perrieri,,EN,LC,N,2019‐2
Phylloxylon phillipsonii,,CR,EN,N,2019‐2
Phylloxylon spinosa,,EN,VU,N,2019‐2
Phylloxylon xylophylloides,,VU,NT,N,2019‐2
Piptostigma fugax,,VU,LC,N,2019‐3
Planchonella contermina,,EN,NT,N,2019‐3
Planchonella kaalaensis,,EN,NT,N,2019‐3
Pleiospermium longisepalum,,VU,LC,N,2019‐2
Polyscias crenata,,VU,LC,N,2019‐3
Pongamiopsis amygdalina,,EN,VU,N,2019‐2
Prunus mirabilis,,VU,EN,G,2019‐2
Psidium pedicellatum,,EN,LC,N,2019‐2
Puya aequatorialis,,LC,VU,N,2019‐3
Puya compacta,,CR,EN,N,2019‐3
Puya eryngioides,,LC,NT,N,2019‐3
Puya exigua,,CR,EN,N,2019‐3
Puya maculata,,LC,VU,N,2019‐3
Puya nutans,,NT,EN,N,2019‐3
Puya obconica,,VU,EN,N,2019‐3
Puya pygmaea,,VU,NT,N,2019‐3
Puya retrorsa,Achupalla,LC,NT,N,2019‐3
Puya roseana,,EN,CR,N,2019‐3
Puya sodiroana,,VU,EN,N,2019‐3
Quercus aucheri,,LR/nt,LC,N,2019‐2
Quercus rex,,DD,LC,N,2019‐1
Radula jonesii,,VU,EN,N,2019‐2
Radula visianica,,EX,CR,N,2019‐2
Riccia atlantica,,VU,CR,N,2019‐2
Santiria nigricans,,VU,EN,N,2019‐3
Santiria sarawakana,,VU,EN,N,2019‐3
Sarawakodendron filamentosum,,VU,EN,G,2019‐3
Senna ankaranensis,,NT,EN,N,2019‐2
Shorea acuminata,Light Red Meranti,CR,LC,N,2019‐2
Shorea acuminatissima,Yellow Meranti,CR,VU,N,2019‐3
Shorea acuta,,CR,LC,N,2019‐3
Shorea agami,White Meranti,EN,NT,N,2019‐3
Shorea albida,Light Red Meranti,EN,VU,N,2019‐3
Shorea alutacea,,VU,EN,N,2019‐2
Shorea andulensis,Light Red Meranti,EN,VU,N,2019‐3
Shorea argentifolia,Dark Red Meranti,EN,LC,N,2019‐3
Shorea asahi,,CR,NT,N,2019‐3
Shorea bakoensis,,CR,VU,N,2019‐2
Shorea bentongensis,White Meranti,EN,VU,N,2019‐2
Shorea bullata,Dark Red Meranti,CR,VU,N,2019‐3
Shorea carapae,Red Balau,CR,NT,N,2019‐3
Shorea chaiana,,CR,VU,N,2019‐3
Shorea ciliata,,EN,NT,N,2019‐2
Shorea collina,Red Balau,CR,VU,N,2019‐2
Shorea cordata,,CR,EN,N,2019‐3
Shorea cuspidata,,EX,VU,N,2019‐3
Shorea dispar,,CR(PE),CR,N,2019‐2
Shorea elliptica,Dark Red Meranti,CR,EN,N,2019‐3
Shorea flaviflora,Dark Red Meranti,CR,VU,N,2019‐3
Shorea geniculata,,CR,VU,N,2019‐3
Shorea hypoleuca,,CR,VU,N,2019‐3
Shorea inaequilateralis,Red Balau,CR,EN,N,2019‐3
Shorea isoptera,,CR,VU,N,2019‐3
Shorea kudatensis,Yellow Meranti,CR,NT,N,2019‐3
Shorea ladiana,,CR,VU,N,2019‐3
Shorea laxa,Yellow Meranti,CR,LC,N,2019‐3
Shorea longiflora,,CR,VU,N,2019‐3
Shorea lunduensis,,CR,NT,N,2019‐3
Shorea macrophylla,Light Red Meranti,VU,LC,N,2019‐3
Shorea maxima,Yellow Meranti,EN,NT,N,2019‐2
Shorea micans,,CR,LC,N,2019‐3
Shorea mujongensis,,CR,VU,N,2019‐3
Shorea myrionerva,Light Red Meranti,CR,NT,N,2019‐3
Shorea obovoidea,,CR,VU,N,2019‐3
Shorea obscura,,EN,VU,N,2019‐3
